iperf 3.7
Linux netviews 5.4.0-53-generic #59-Ubuntu SMP Wed Oct 21 09:38:44 UTC 2020 x86_64
Control connection MSS 1448
Time: Wed, 18 Nov 2020 04:22:15 GMT
Connecting to host 10.0.0.10, port 81
      Cookie: kowbz6ltguxcjwsx6tubx4cjjnezf6jvspko
      TCP MSS: 1448 (default)
[ 61]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec   11   5.66 KBytes       
[ 63]   3.00-4.00   sec  79.2 KBytes   649 Kbits/sec   11   2.83 KBytes       
[ 65]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec    8   2.83 KBytes       
[ 67]   3.00-4.00   sec  63.6 KBytes   521 Kbits/sec   15   4.24 KBytes       
[ 69]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec   14   2.83 KBytes       
[ 71]   3.00-4.00   sec  63.6 KBytes   521 Kbits/sec   12   2.83 KBytes       
[ 73]   3.00-4.00   sec  63.6 KBytes   521 Kbits/sec    8   4.24 KBytes       
[ 75]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec   16   2.83 KBytes       
[ 77]   3.00-4.00   sec  63.6 KBytes   521 Kbits/sec   11   4.24 KBytes       
[ 79]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec    9   2.83 KBytes       
[ 81]   3.00-4.00   sec  63.6 KBytes   521 Kbits/sec   13   4.24 KBytes       
[ 83]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec   10   1.41 KBytes       
[ 85]   3.00-4.00   sec  63.6 KBytes   521 Kbits/sec   14   1.41 KBytes       
[ 87]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec    8   2.83 KBytes       
[ 89]   3.00-4.00   sec  63.6 KBytes   521 Kbits/sec   11   1.41 KBytes       
[ 91]   3.00-4.00   sec  63.6 KBytes   521 Kbits/sec   16   4.24 KBytes       
[ 93]   3.00-4.00   sec  63.6 KBytes   521 Kbits/sec    9   5.66 KBytes       
[ 95]   3.00-4.00   sec  63.6 KBytes   521 Kbits/sec   13   1.41 KBytes       
[ 97]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec   12   5.66 KBytes       
[ 99]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec   15   2.83 KBytes       
