nifwd_receiver,4.21,3.91,45.9,42.4,54.8,42.7,45.4,52.9,45.1,43.3,94.9,79.9,294.0,270.0,193.0,194.0,48.1,29.8,46.6,95.1,4.12,43.7,90.5,43.0
nifwd_sender,3.9,20.4,84.7,40.4,46.3,40.8,73.6,41.0,5.19,64.3,35.3,40.6,313.0,255.0,190.0,195.0,44.7,41.5,43.0,159.0,48.7,3.76,83.5,40.7
nifwd_receiver,3.87,20.3,84.2,40.2,46.0,40.5,73.2,40.7,4.92,63.7,35.1,40.3,312.0,254.0,190.0,194.0,44.4,41.3,42.8,158.0,48.4,3.73,83.1,40.5
nifwd_sender,10.3,18.3,115.0,45.4,91.7,50.4,45.5,45.3,91.1,83.3,45.9,90.5,186.0,267.0,302.0,196.0,27.5,16.2,30.3,5.57,91.8,4.37,47.1,4.15
nifwd_receiver,10.2,18.2,115.0,45.2,91.2,49.9,45.2,45.0,90.6,82.9,45.8,90.0,186.0,266.0,301.0,195.0,27.3,16.2,30.2,5.54,91.3,4.33,46.7,4.13
nifwd_sender,94.0,5.44,83.3,64.9,54.4,46.4,8.71,40.9,83.9,45.5,47.3,75.0,229.0,213.0,292.0,219.0,34.1,49.4,18.9,5.13,50.0,61.1,46.4,46.3
nifwd_receiver,93.5,5.4,82.8,64.5,54.0,46.1,8.65,40.7,83.5,45.3,47.0,74.6,229.0,212.0,292.0,219.0,33.9,49.1,18.8,5.1,49.6,60.7,46.2,46.1
nifwd_sender,12.8,4.13,89.4,86.0,45.7,54.5,55.9,74.1,44.8,69.7,91.2,44.2,221.0,308.0,240.0,182.0,49.5,11.8,13.0,10.1,45.8,6.09,91.1,61.6
nifwd_receiver,12.7,4.1,89.0,85.6,45.3,54.1,55.5,73.8,44.6,69.4,90.6,44.0,221.0,307.0,240.0,182.0,49.3,11.7,12.9,10.0,45.6,6.06,90.6,61.2
nifwd_sender,7.71,44.1,86.8,86.3,48.2,43.1,46.0,81.8,83.4,43.5,40.6,54.6,252.0,212.0,332.0,156.0,15.6,31.7,44.8,17.8,87.2,11.7,44.1,44.2
nifwd_receiver,7.66,43.7,86.5,85.7,47.9,42.9,45.5,81.3,83.0,43.3,40.4,54.3,252.0,212.0,331.0,155.0,15.5,31.5,44.6,17.7,86.7,11.6,43.8,44.0
nifwd_sender,46.5,45.8,8.16,42.6,59.7,46.8,96.0,46.3,95.6,46.2,49.4,53.2,298.0,146.0,195.0,323.0,50.8,49.4,47.1,19.2,31.5,50.4,47.3,46.5
nifwd_receiver,46.3,45.6,8.12,42.4,59.2,46.5,95.6,46.1,95.1,45.9,49.1,52.8,297.0,146.0,195.0,322.0,50.6,49.2,46.9,19.1,31.3,50.1,47.1,46.3
nifwd_sender,24.5,6.3,42.2,4.28,79.0,72.2,92.4,63.3,51.0,43.8,73.4,81.8,245.0,239.0,360.0,109.0,50.0,9.26,46.8,46.6,50.6,13.6,18.2,93.8
nifwd_receiver,24.3,6.27,42.1,4.26,78.6,71.8,92.1,62.9,50.5,43.6,73.0,81.3,245.0,239.0,359.0,108.0,49.7,9.2,46.6,46.3,50.2,13.5,18.0,93.3
