fwd_receiver,59.8,58.0,68.3,66.4,57.6,29.3,46.6,57.8,72.2,18.9,40.9,16.2,298.0,107.0,351.0,196.0,143.0,47.8,61.4,9.97,6.89,6.38,10.7,70.4
fwd_sender,72.8,63.5,51.4,59.9,39.2,47.7,59.1,32.6,68.1,52.1,66.4,45.6,222.0,195.0,269.0,269.0,67.7,57.9,62.4,57.7,6.63,6.46,6.61,31.1
fwd_receiver,72.6,63.2,51.1,59.8,39.1,47.6,58.9,32.5,68.0,51.9,66.2,45.5,222.0,194.0,268.0,269.0,67.6,57.7,62.1,57.6,6.61,6.44,6.6,31.0
fwd_sender,31.9,20.0,70.6,44.6,39.8,61.8,73.2,39.4,52.7,23.0,75.0,65.9,228.0,177.0,281.0,269.0,69.7,66.7,69.8,63.1,10.7,6.43,11.7,57.4
fwd_receiver,31.7,20.0,70.5,44.5,39.7,61.6,73.0,39.3,52.6,22.9,74.9,65.7,227.0,177.0,280.0,268.0,69.5,66.5,69.6,63.0,10.7,6.42,11.7,57.2
fwd_sender,72.4,17.0,40.4,67.5,73.2,65.5,74.7,63.5,70.3,26.9,113.0,44.7,187.0,357.0,220.0,191.0,30.8,40.8,75.6,29.0,6.9,6.4,7.26,26.9
fwd_receiver,72.2,17.0,40.3,67.3,73.1,65.3,74.4,63.3,70.0,26.9,113.0,44.5,187.0,356.0,219.0,191.0,30.7,40.7,75.4,28.9,6.88,6.38,7.25,26.9
fwd_sender,74.4,29.9,72.7,41.9,67.3,64.5,74.4,10.4,55.4,44.9,73.3,60.6,207.0,237.0,230.0,280.0,73.8,64.0,66.7,11.3,6.76,7.15,7.2,45.8
fwd_receiver,74.2,29.7,72.5,41.8,67.2,64.3,74.1,10.4,55.3,44.8,73.1,60.5,207.0,236.0,230.0,279.0,73.6,63.8,66.5,11.2,6.75,7.14,7.18,45.7
fwd_sender,20.8,6.92,72.5,12.7,69.0,58.1,73.6,59.5,70.2,57.4,72.0,49.0,239.0,188.0,225.0,302.0,63.2,39.7,73.5,64.7,11.9,6.46,6.7,64.0
fwd_receiver,20.7,6.88,72.3,12.7,68.8,57.9,73.3,59.3,70.0,57.2,71.7,48.7,238.0,188.0,225.0,301.0,63.1,39.6,73.2,64.5,11.9,6.45,6.69,63.8
fwd_sender,10.2,64.3,65.2,72.5,71.3,66.7,29.8,19.9,71.1,73.1,66.2,48.2,368.0,106.0,279.0,202.0,65.3,60.9,72.2,29.4,7.01,6.63,12.1,40.0
fwd_receiver,10.2,64.1,64.9,72.3,71.2,66.6,29.8,19.8,71.0,72.8,65.9,48.0,366.0,106.0,278.0,201.0,65.2,60.8,72.0,29.3,6.99,6.6,12.0,40.0
fwd_sender,76.7,31.3,76.1,27.5,74.5,42.9,64.3,75.4,75.5,62.8,9.24,32.5,243.0,217.0,342.0,152.0,65.0,35.9,43.2,62.8,7.18,6.83,6.93,75.0
fwd_receiver,76.5,31.2,75.8,27.5,74.4,42.8,64.0,75.2,75.3,62.7,9.21,32.4,242.0,217.0,341.0,152.0,64.9,35.8,43.1,62.7,7.16,6.82,6.92,74.8
fwd_sender,63.5,73.7,64.1,81.0,63.9,45.2,64.6,13.2,41.7,42.2,55.0,9.74,218.0,244.0,384.0,108.0,70.7,60.8,64.6,40.0,6.63,24.4,6.57,61.3
fwd_receiver,63.3,73.4,63.9,80.8,63.8,45.0,64.5,13.2,41.6,42.0,54.9,9.7,217.0,244.0,383.0,108.0,70.4,60.7,64.5,39.9,6.61,24.3,6.56,61.1
fwd_sender,7.83,62.3,73.7,24.4,35.4,46.9,63.7,144.0,16.2,50.0,74.8,70.3,447.0,236.0,180.0,92.6,74.9,55.8,31.4,57.7,9.94,7.17,6.79,38.9
fwd_receiver,7.81,62.2,73.5,24.3,35.3,46.8,63.5,143.0,16.1,49.8,74.5,70.1,445.0,234.0,180.0,92.4,74.8,55.7,31.3,57.6,9.9,7.14,6.77,38.9
fwd_sender,62.5,30.1,70.8,69.8,65.3,51.5,41.3,16.3,17.6,7.02,67.1,46.2,395.0,242.0,212.0,106.0,8.96,59.7,34.4,229.0,6.57,6.37,6.51,53.2
fwd_receiver,62.3,30.0,70.6,69.6,65.1,51.4,41.2,16.2,17.5,7.0,66.9,46.0,394.0,241.0,212.0,106.0,8.93,59.6,34.3,229.0,6.56,6.34,6.49,53.0
